,Row ID,Order ID,Order Date,Contact Name,Country,City,Customer,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Order Month,Order Month Name,Order Year
163,164,AMER-2022-113817,2022-11-08,Owen Watson,Canada,Toronto,Volkswagen,Manufacturing,SMB,ContactMatcher,27.68,2,0.2,9.688,11,November,2022
164,165,APJ-2020-139892,2020-09-08,Melanie Davidson,Japan,Osaka,Nissan Motor,Transportation,SMB,ChatBot Plugin,9.936,3,0.2,2.7324,9,September,2020
165,166,APJ-2020-139892,2020-09-08,Melanie Davidson,Japan,Osaka,Nissan Motor,Transportation,SMB,Big Ol Database,8159.952,8,0.4,-1359.992,9,September,2020
166,167,APJ-2020-139892,2020-09-08,Melanie Davidson,Japan,Osaka,Nissan Motor,Transportation,SMB,Marketing Suite - Gold,275.928,3,0.2,-58.6347,9,September,2020
167,168,APJ-2020-139892,2020-09-08,Melanie Davidson,Japan,Osaka,Nissan Motor,Transportation,SMB,FinanceHub,1740.06,9,0.3,-24.858,9,September,2020
168,169,APJ-2020-139892,2020-09-08,Melanie Davidson,Japan,Osaka,Nissan Motor,Transportation,SMB,ChatBot Plugin,32.064,6,0.2,6.8136,9,September,2020
169,170,APJ-2020-139892,2020-09-08,Melanie Davidson,Japan,Osaka,Nissan Motor,Transportation,SMB,OneView,177.98,5,0.8,-453.849,9,September,2020
170,171,APJ-2020-139892,2020-09-08,Melanie Davidson,Japan,Osaka,Nissan Motor,Transportation,SMB,Site Analytics,143.976,3,0.2,8.9985,9,September,2020
171,172,AMER-2020-118962,2020-08-05,Warren Forsyth,United States,New York City,Chevron,Energy,SMB,Support,20.94,3,0.0,9.8418,8,August,2020
172,173,AMER-2020-118962,2020-08-05,Warren Forsyth,United States,New York City,Chevron,Energy,SMB,Support,110.96,2,0.0,53.2608,8,August,2020
173,174,AMER-2020-118962,2020-08-05,Warren Forsyth,United States,New York City,Chevron,Energy,SMB,FinanceHub,340.144,7,0.2,21.259,8,August,2020
174,175,APJ-2020-100853,2020-09-14,Gabrielle Ogden,Australia,Sydney,Royal Dutch Shell,Energy,Strategic,OneView,52.448,2,0.8,-131.12,9,September,2020
175,176,APJ-2020-100853,2020-09-14,Gabrielle Ogden,Australia,Sydney,Royal Dutch Shell,Energy,Strategic,FinanceHub,20.16,4,0.2,6.552,9,September,2020
176,177,APJ-2023-152366,2023-04-22,Justin Randall,Japan,Tokyo,Wells Fargo,Finance,SMB,OneView,97.264,4,0.8,-243.16,4,April,2023
177,178,AMER-2021-101511,2021-11-21,Anne Lee,Mexico,Monterrey,Oracle,Tech,SMB,FinanceHub,396.802,7,0.3,-11.3372,11,November,2021
178,179,AMER-2021-101511,2021-11-21,Anne Lee,Mexico,Monterrey,Oracle,Tech,SMB,Support,15.88,5,0.2,-3.7715,11,November,2021
179,180,EMEA-2021-137225,2021-12-15,Jack Graham,United Kingdom,London,Microsoft,Tech,Enterprise,ChatBot Plugin,3.28,1,0.0,1.4104,12,December,2021
180,181,APJ-2020-166191,2020-12-05,Sophie Henderson,Australia,Melbourne,Merck,Healthcare,Strategic,Marketing Suite - Gold,24.816,2,0.2,1.8612,12,December,2020
181,182,APJ-2020-166191,2020-12-05,Sophie Henderson,Australia,Melbourne,Merck,Healthcare,Strategic,Data Smasher,408.744,7,0.2,76.6395,12,December,2020
182,183,EMEA-2020-158274,2020-11-19,Brian Short,Czech Republic,Prague,Merck,Healthcare,Enterprise,Site Analytics,503.96,4,0.0,131.0296,11,November,2020
183,184,EMEA-2020-158274,2020-11-19,Brian Short,Czech Republic,Prague,Merck,Healthcare,Enterprise,Site Analytics,149.95,5,0.0,41.986,11,November,2020
184,185,EMEA-2020-158274,2020-11-19,Brian Short,Czech Republic,Prague,Merck,Healthcare,Enterprise,Data Smasher,29.0,2,0.0,7.25,11,November,2020
185,186,EMEA-2022-105018,2022-11-29,Samantha Lawrence,Saudi Arabia,Riyadh,J.P. Morgan Chase & Co.,Finance,SMB,ContactMatcher,7.16,2,0.0,3.4368,11,November,2022
186,187,AMER-2020-123260,2020-08-26,Una Hudson,United States,Raleigh,AT&T,Communications,Enterprise,Data Smasher,176.8,8,0.0,22.984,8,August,2020
187,188,APJ-2022-157000,2022-07-17,Kimberly North,Japan,Tokyo,Carrefour,Retail,Strategic,Marketing Suite - Gold,37.224,3,0.2,3.7224,7,July,2022
188,189,APJ-2022-157000,2022-07-17,Kimberly North,Japan,Saitama,Carrefour,Retail,Strategic,Support,20.016,3,0.2,6.255,7,July,2022
189,190,EMEA-2021-102281,2021-10-12,Dylan Ogden,United Kingdom,London,HonHai Precision Industry,Tech,Enterprise,Marketing Suite,899.136,4,0.2,112.392,10,October,2021
190,191,EMEA-2021-102281,2021-10-12,Dylan Ogden,United Kingdom,London,HonHai Precision Industry,Tech,Enterprise,Site Analytics,71.76,6,0.0,20.0928,10,October,2021
191,192,EMEA-2021-102281,2021-10-12,Dylan Ogden,United Kingdom,London,HonHai Precision Industry,Tech,Enterprise,Support,51.84,8,0.0,24.8832,10,October,2021
192,193,EMEA-2021-102281,2021-10-12,Dylan Ogden,United Kingdom,London,HonHai Precision Industry,Tech,Enterprise,Marketing Suite,626.352,3,0.2,46.9764,10,October,2021
193,194,EMEA-2021-102281,2021-10-12,Dylan Ogden,United Kingdom,London,HonHai Precision Industry,Tech,Enterprise,ChatBot Plugin,19.9,5,0.0,6.567,10,October,2021
194,195,AMER-2021-131457,2021-10-31,Jonathan Clark,United States,Providence,Allstate,Finance,Strategic,SaaS Connector Pack - Gold,14.28,7,0.0,6.7116,10,October,2021
195,196,AMER-2020-140004,2020-03-21,Kevin Vaughan,Mexico,Mexico City,Tyson Foods,Consumer Products,SMB,ChatBot Plugin,7.408,2,0.2,1.2038,3,March,2020
196,197,AMER-2020-140004,2020-03-21,Kevin Vaughan,Mexico,Mexico City,Tyson Foods,Consumer Products,SMB,ChatBot Plugin,6.048,3,0.2,1.5876,3,March,2020
197,198,AMER-2023-107720,2023-11-07,Madeleine Smith,Argentina,Córdoba,BMW,Manufacturing,Enterprise,Marketing Suite - Gold,46.26,3,0.0,12.0276,11,November,2023
198,199,EMEA-2023-124303,2023-07-07,Diana Ince,France,Paris,Humana,Healthcare,Strategic,ContactMatcher,2.946,2,0.7,-2.2586,7,July,2023
199,200,EMEA-2023-124303,2023-07-07,Diana Ince,France,Paris,Humana,Healthcare,Strategic,Support,16.056,3,0.2,5.8203,7,July,2023
200,201,AMER-2023-105074,2023-06-25,Tracey Knox,Mexico,Guadalajara,Gazprom,Energy,SMB,Support,21.744,3,0.2,6.795,6,June,2023
201,202,EMEA-2020-133690,2020-08-03,Michelle McLean,Russia,Moscow,Johnson & Johnson,Healthcare,SMB,ContactMatcher,218.75,2,0.5,-161.875,8,August,2020
202,203,EMEA-2020-133690,2020-08-03,Michelle McLean,Russia,Moscow,Johnson & Johnson,Healthcare,SMB,OneView,2.6,1,0.2,0.2925,8,August,2020
203,204,APJ-2023-116701,2023-12-18,Diana Bell,Japan,Aichi,Sprint Nextel,Communications,SMB,OneView,66.284,2,0.8,-178.9668,12,December,2023
204,205,EMEA-2023-126382,2023-06-04,Jan Clark,South Africa,Cape Town,Samsung Electronics,Tech,Strategic,SaaS Connector Pack,35.168,7,0.2,9.6712,6,June,2023
205,206,AMER-2023-108329,2023-12-10,Pippa Smith,United States,Oklahoma City,Johnson & Johnson,Healthcare,SMB,Site Analytics,444.768,4,0.2,44.4768,12,December,2023
206,207,AMER-2023-135860,2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,Morgan Stanley,Finance,SMB,Marketing Suite - Gold,83.92,4,0.0,5.8744,12,December,2023
207,208,AMER-2023-135860,2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,Morgan Stanley,Finance,SMB,Site Analytics,131.98,2,0.0,35.6346,12,December,2023
208,209,AMER-2023-135860,2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,Morgan Stanley,Finance,SMB,ContactMatcher,15.92,4,0.0,7.4824,12,December,2023
209,210,AMER-2023-135860,2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,Morgan Stanley,Finance,SMB,Storage,52.29,9,0.0,16.2099,12,December,2023
210,211,AMER-2023-135860,2023-12-02,Rebecca Wilson,Brazil,Rio de Janeiro,Morgan Stanley,Finance,SMB,Marketing Suite - Gold,91.99,1,0.0,3.6796,12,December,2023
211,212,APJ-2021-101007,2021-02-09,Irene Smith,Japan,Aichi,Toyota Motor,Manufacturing,Strategic,Data Smasher,20.8,2,0.2,6.5,2,February,2021
212,213,AMER-2021-146262,2021-01-02,Evan Terry,Mexico,Mexico City,Tyson Foods,Consumer Products,Strategic,FinanceHub,23.68,2,0.2,8.88,1,January,2021
213,214,AMER-2021-146262,2021-01-02,Evan Terry,Mexico,Mexico City,Tyson Foods,Consumer Products,Strategic,Marketing Suite,452.45,5,0.5,-244.323,1,January,2021
214,215,AMER-2021-146262,2021-01-02,Evan Terry,Mexico,Mexico City,Tyson Foods,Consumer Products,Strategic,Site Analytics,62.982,3,0.4,-14.6958,1,January,2021
215,216,AMER-2021-146262,2021-01-02,Evan Terry,Mexico,Mexico City,Tyson Foods,Consumer Products,Strategic,Big Ol Database,1188.0,9,0.7,-950.4,1,January,2021
216,217,AMER-2021-146262,2021-01-02,Evan Terry,Mexico,Mexico City,Tyson Foods,Consumer Products,Strategic,Data Smasher,89.584,2,0.2,4.4792,1,January,2021
217,218,AMER-2022-130162,2022-10-29,Bella Mackenzie,United States,New York City,Allianz,Finance,SMB,Marketing Suite - Gold,93.06,6,0.0,26.0568,10,October,2022
218,219,AMER-2022-130162,2022-10-29,Bella Mackenzie,United States,New York City,Allianz,Finance,SMB,Site Analytics,302.376,3,0.2,22.6782,10,October,2022
219,220,AMER-2021-169397,2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,Gazprom,Energy,SMB,Storage,5.584,2,0.2,1.8148,12,December,2021
220,221,AMER-2021-169397,2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,Gazprom,Energy,SMB,Support,22.704,6,0.2,8.2302,12,December,2021
221,222,AMER-2021-169397,2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,Gazprom,Energy,SMB,ContactMatcher,19.776,4,0.7,-13.8432,12,December,2021
222,223,AMER-2021-169397,2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,Gazprom,Energy,SMB,SaaS Connector Pack,72.704,4,0.2,19.0848,12,December,2021
223,224,AMER-2021-169397,2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,Gazprom,Energy,SMB,Big Ol Database,479.988,4,0.7,-383.9904,12,December,2021
224,225,AMER-2021-169397,2021-12-24,Gordon Jackson,Mexico,Puerto Vallarta,Gazprom,Energy,SMB,ChatBot Plugin,27.168,2,0.2,2.7168,12,December,2021
225,226,AMER-2021-163055,2021-08-09,Joe Ross,Brazil,São Paulo,Wells Fargo,Finance,Strategic,ChatBot Plugin,2.2,1,0.0,0.968,8,August,2021
226,227,AMER-2021-163055,2021-08-09,Joe Ross,Brazil,São Paulo,Wells Fargo,Finance,Strategic,ContactMatcher,622.45,5,0.0,136.939,8,August,2021
227,228,AMER-2021-163055,2021-08-09,Joe Ross,Brazil,São Paulo,Wells Fargo,Finance,Strategic,Marketing Suite - Gold,21.98,1,0.0,0.2198,8,August,2021
228,229,EMEA-2021-145436,2021-02-28,Carolyn Murray,South Africa,Johannesburg,United Parcel Service,Transportation,SMB,FinanceHub,161.568,2,0.2,-28.2744,2,February,2021
229,230,EMEA-2021-145436,2021-02-28,Carolyn Murray,South Africa,Johannesburg,United Parcel Service,Transportation,SMB,FinanceHub,389.696,8,0.2,43.8408,2,February,2021
230,231,EMEA-2020-156216,2020-09-13,Lily Paterson,Sweden,Stockholm,Carrefour,Retail,Strategic,ContactMatcher,18.648,7,0.7,-12.432,9,September,2020
231,232,EMEA-2023-100930,2023-04-08,Bernadette Nolan,Germany,Cologne,Royal Dutch Shell,Energy,Enterprise,ContactMatcher,233.86,2,0.45,-102.048,4,April,2023
232,233,EMEA-2023-100930,2023-04-08,Bernadette Nolan,Germany,Cologne,Royal Dutch Shell,Energy,Enterprise,ContactMatcher,620.6145,3,0.45,-248.2458,4,April,2023
233,234,EMEA-2023-100930,2023-04-08,Bernadette Nolan,Germany,Cologne,Royal Dutch Shell,Energy,Enterprise,ContactMatcher,5.328,2,0.7,-3.552,4,April,2023
234,235,EMEA-2023-100930,2023-04-08,Bernadette Nolan,Germany,Cologne,Royal Dutch Shell,Energy,Enterprise,SaaS Connector Pack,258.072,3,0.2,0.0,4,April,2023
235,236,EMEA-2023-100930,2023-04-08,Bernadette Nolan,Germany,Cologne,Royal Dutch Shell,Energy,Enterprise,Data Smasher,617.976,3,0.2,-7.7247,4,April,2023
236,237,AMER-2023-160514,2023-11-13,William Skinner,United States,Rochester,Merck,Healthcare,Strategic,Support,10.56,2,0.0,4.752,11,November,2023
237,238,APJ-2022-157749,2022-06-05,Trevor Langdon,Australia,Sydney,Target,Retail,SMB,Support,25.92,5,0.2,9.396,6,June,2022
238,239,APJ-2022-157749,2022-06-05,Trevor Langdon,Australia,Sydney,Target,Retail,SMB,SaaS Connector Pack,419.68,5,0.6,-356.728,6,June,2022
239,240,APJ-2022-157749,2022-06-05,Trevor Langdon,Australia,Sydney,Target,Retail,SMB,SaaS Connector Pack,11.688,3,0.6,-4.6752,6,June,2022
240,241,APJ-2022-157749,2022-06-05,Trevor Langdon,Australia,Sydney,Target,Retail,SMB,Site Analytics,31.984,2,0.2,11.1944,6,June,2022
241,242,APJ-2022-157749,2022-06-05,Trevor Langdon,Australia,Sydney,Target,Retail,SMB,ContactMatcher,177.225,5,0.5,-120.513,6,June,2022
242,243,APJ-2022-157749,2022-06-05,Trevor Langdon,Australia,Sydney,Target,Retail,SMB,SaaS Connector Pack,4.044,3,0.6,-2.8308,6,June,2022
243,244,APJ-2022-157749,2022-06-05,Trevor Langdon,Australia,Sydney,Target,Retail,SMB,ChatBot Plugin,7.408,2,0.2,1.2038,6,June,2022
244,245,EMEA-2020-131926,2020-06-01,Luke Terry,Luxembourg,Luxembourg,Airbus,Manufacturing,Enterprise,FinanceHub,2001.86,7,0.0,580.5394,6,June,2020
245,246,EMEA-2020-131926,2020-06-01,Luke Terry,Luxembourg,Luxembourg,Airbus,Manufacturing,Enterprise,Marketing Suite - Gold,166.72,2,0.0,41.68,6,June,2020
246,247,EMEA-2020-131926,2020-06-01,Luke Terry,Luxembourg,Luxembourg,Airbus,Manufacturing,Enterprise,Support,47.88,6,0.0,23.94,6,June,2020
247,248,EMEA-2020-131926,2020-06-01,Luke Terry,Luxembourg,Luxembourg,Airbus,Manufacturing,Enterprise,OneView,1503.25,5,0.0,496.0725,6,June,2020
248,249,EMEA-2020-131926,2020-06-01,Luke Terry,Luxembourg,Luxembourg,Airbus,Manufacturing,Enterprise,Support,25.92,4,0.0,12.4416,6,June,2020
249,250,AMER-2022-154739,2022-12-11,Vanessa Davidson,United States,Los Angeles,Cigna,Healthcare,SMB,FinanceHub,321.568,2,0.2,28.1372,12,December,2022
250,251,AMER-2022-145625,2022-09-12,Penelope Nash,United States,Seattle,Home Depot,Retail,SMB,Support,7.61,1,0.0,3.5767,9,September,2022
251,252,AMER-2022-145625,2022-09-12,Penelope Nash,United States,Seattle,Home Depot,Retail,SMB,Data Smasher,3347.37,13,0.0,636.0003,9,September,2022
252,253,EMEA-2022-146941,2022-12-11,Molly Rees,United Kingdom,London,Goldman Sachs Group,Finance,SMB,Marketing Suite - Gold,80.58,6,0.0,22.5624,12,December,2022
253,254,EMEA-2022-146941,2022-12-11,Molly Rees,United Kingdom,London,Goldman Sachs Group,Finance,SMB,SaaS Connector Pack - Gold,361.92,4,0.0,162.864,12,December,2022
254,255,APJ-2021-159982,2021-11-28,Carol James,Australia,Sydney,AmerisourceBergen,Healthcare,Strategic,SaaS Connector Pack,12.132,9,0.6,-8.4924,11,November,2021
255,256,APJ-2021-159982,2021-11-28,Carol James,Australia,Sydney,AmerisourceBergen,Healthcare,Strategic,Marketing Suite - Gold,82.368,2,0.2,-19.5624,11,November,2021
256,257,APJ-2021-159982,2021-11-28,Carol James,Australia,Sydney,AmerisourceBergen,Healthcare,Strategic,Marketing Suite - Gold,53.92,5,0.2,4.044,11,November,2021
257,258,APJ-2021-159982,2021-11-28,Carol James,Australia,Sydney,AmerisourceBergen,Healthcare,Strategic,Site Analytics,647.904,6,0.2,56.6916,11,November,2021
258,259,EMEA-2023-163139,2023-12-02,Sally Davidson,United Kingdom,London,Goldman Sachs Group,Finance,SMB,Data Smasher,20.37,3,0.0,6.9258,12,December,2023
259,260,EMEA-2023-163139,2023-12-02,Sally Davidson,United Kingdom,London,Goldman Sachs Group,Finance,SMB,Marketing Suite - Gold,221.55,3,0.0,6.6465,12,December,2023
260,261,EMEA-2023-163139,2023-12-02,Sally Davidson,United Kingdom,London,Goldman Sachs Group,Finance,SMB,ContactMatcher,17.52,5,0.2,6.132,12,December,2023
261,262,APJ-2023-155299,2023-06-09,Simon Peters,Japan,Tokyo,Pemex,Energy,Strategic,OneView,1.624,2,0.8,-4.466,6,June,2023
262,263,APJ-2020-106992,2020-09-19,Charles Hart,Japan,Tokyo,HonHai Precision Industry,Tech,Strategic,Big Ol Database,3059.982,3,0.4,-509.997,9,September,2020
263,264,APJ-2020-106992,2020-09-19,Charles Hart,Japan,Tokyo,HonHai Precision Industry,Tech,Strategic,Big Ol Database,2519.958,7,0.4,-251.9958,9,September,2020
264,265,APJ-2022-125318,2022-06-07,Lucas Mathis,Australia,Sydney,Lowes,Retail,SMB,Site Analytics,328.224,4,0.2,28.7196,6,June,2022
265,266,AMER-2021-155040,2021-11-10,Joanne Robertson,United States,Detroit,Ford Motor,Manufacturing,SMB,Data Smasher,79.9,2,0.0,35.156,11,November,2021
266,267,EMEA-2023-136826,2023-06-17,Felicity King,Sweden,Stockholm,CVS Health,Retail,Strategic,ChatBot Plugin,14.016,3,0.2,4.7304,6,June,2023
267,268,AMER-2022-111010,2022-01-22,Sonia Ince,Argentina,Córdoba,Daimler,Transportation,SMB,Storage,7.56,6,0.0,0.3024,1,January,2022
268,269,AMER-2023-145366,2023-12-10,Thomas Peters,Mexico,Guadalajara,Amazon,Tech,Strategic,Marketing Suite - Gold,37.208,1,0.2,-7.4416,12,December,2023
269,270,AMER-2023-145366,2023-12-10,Thomas Peters,Mexico,Guadalajara,Amazon,Tech,Strategic,SaaS Connector Pack - Gold,57.576,3,0.2,21.591,12,December,2023
270,271,AMER-2023-163979,2023-12-29,Zoe Avery,United States,Los Angeles,Apple,Tech,Strategic,Marketing Suite - Gold,725.84,4,0.0,210.4936,12,December,2023
271,272,AMER-2021-155334,2021-07-30,Angela Parsons,United States,Los Angeles,AmerisourceBergen,Healthcare,SMB,Data Smasher,209.93,7,0.0,92.3692,7,July,2021
272,273,AMER-2021-155334,2021-07-30,Angela Parsons,United States,Los Angeles,AmerisourceBergen,Healthcare,SMB,SaaS Connector Pack,5.28,3,0.0,2.3232,7,July,2021
273,274,AMER-2021-155334,2021-07-30,Angela Parsons,United States,Los Angeles,AmerisourceBergen,Healthcare,SMB,ContactMatcher,10.92,3,0.2,4.095,7,July,2021
274,275,AMER-2023-118136,2023-09-17,Luke Jones,United States,Lafayette,Lowes,Retail,Strategic,Support,8.82,2,0.0,4.0572,9,September,2023
275,276,AMER-2023-118136,2023-09-17,Luke Jones,United States,Lafayette,Lowes,Retail,Strategic,ChatBot Plugin,5.98,1,0.0,1.5548,9,September,2023
276,277,EMEA-2023-132976,2023-10-14,Isaac Hart,France,Paris,China National Petroleum,Energy,Strategic,Support,11.648,2,0.2,4.0768,10,October,2023
277,278,EMEA-2023-132976,2023-10-14,Isaac Hart,France,Paris,China National Petroleum,Energy,Strategic,Support,18.176,4,0.2,5.9072,10,October,2023
278,279,EMEA-2023-132976,2023-10-14,Isaac Hart,France,Paris,China National Petroleum,Energy,Strategic,Marketing Suite - Gold,59.712,6,0.2,5.9712,10,October,2023
279,280,EMEA-2023-132976,2023-10-14,Isaac Hart,France,Paris,China National Petroleum,Energy,Strategic,FinanceHub,24.84,3,0.2,8.694,10,October,2023
280,281,APJ-2021-161991,2021-09-26,Natalie Sanderson,Japan,Tokyo,Aetna,Healthcare,SMB,ContactMatcher,2.08,5,0.8,-3.432,9,September,2021
281,282,APJ-2021-161991,2021-09-26,Natalie Sanderson,Japan,Tokyo,Aetna,Healthcare,SMB,Site Analytics,1114.4,7,0.2,376.11,9,September,2021
282,283,AMER-2021-130890,2021-11-02,Nicola Pullman,United States,New York City,ConocoPhillips,Energy,SMB,ContactMatcher,1038.84,5,0.2,51.942,11,November,2021
283,284,EMEA-2021-130883,2021-09-26,Neil Gill,Belgium,Brussels,Intel,Tech,SMB,Support,141.76,5,0.2,47.844,9,September,2021
284,285,EMEA-2021-130883,2021-09-26,Neil Gill,Belgium,Brussels,Intel,Tech,SMB,Data Smasher,239.8,5,0.2,47.96,9,September,2021
285,286,EMEA-2021-130883,2021-09-26,Neil Gill,Belgium,Brussels,Intel,Tech,SMB,Support,31.104,6,0.2,10.8864,9,September,2021
286,287,EMEA-2022-112697,2022-12-19,Faith Harris,Germany,Munich,Verizon Communications,Communications,Strategic,ContactMatcher,254.058,7,0.7,-169.372,12,December,2022
287,288,EMEA-2022-112697,2022-12-19,Faith Harris,Germany,Munich,Verizon Communications,Communications,Strategic,OneView,194.528,2,0.2,24.316,12,December,2022
288,289,EMEA-2022-112697,2022-12-19,Faith Harris,Germany,Munich,Verizon Communications,Communications,Strategic,Support,961.48,5,0.2,-204.3145,12,December,2022
289,290,AMER-2022-110772,2022-11-21,Thomas Roberts,Mexico,Mexico City,Siemens,Manufacturing,Enterprise,Storage,19.096,7,0.2,6.6836,11,November,2022
290,291,AMER-2022-110772,2022-11-21,Thomas Roberts,Mexico,Mexico City,Siemens,Manufacturing,Enterprise,FinanceHub,18.496,8,0.2,6.2424,11,November,2022
291,292,AMER-2022-110772,2022-11-21,Thomas Roberts,Mexico,Mexico City,Siemens,Manufacturing,Enterprise,Data Smasher,255.984,2,0.2,54.3966,11,November,2022
292,293,AMER-2022-110772,2022-11-21,Thomas Roberts,Mexico,Mexico City,Siemens,Manufacturing,Enterprise,Marketing Suite,86.97,3,0.5,-48.7032,11,November,2022
293,294,EMEA-2020-111451,2020-12-26,Lillian Hodges,Russia,St Petersburg,Merck,Healthcare,Strategic,SaaS Connector Pack,300.416,8,0.2,78.8592,12,December,2020
294,295,EMEA-2020-111451,2020-12-26,Lillian Hodges,Russia,St Petersburg,Merck,Healthcare,Strategic,FinanceHub,230.352,3,0.2,20.1558,12,December,2020
295,296,EMEA-2020-111451,2020-12-26,Lillian Hodges,Russia,St Petersburg,Merck,Healthcare,Strategic,SaaS Connector Pack,218.352,3,0.2,-24.5646,12,December,2020
296,297,EMEA-2020-111451,2020-12-26,Lillian Hodges,Russia,St Petersburg,Merck,Healthcare,Strategic,ContactMatcher,78.6,5,0.7,-62.88,12,December,2020
297,298,EMEA-2020-111451,2020-12-26,Lillian Hodges,Russia,St Petersburg,Merck,Healthcare,Strategic,Storage,27.552,3,0.2,9.2988,12,December,2020
298,299,AMER-2022-142545,2022-10-29,Tim Morrison,Argentina,Buenos Aires,General Motors,Manufacturing,Strategic,Support,32.4,5,0.0,15.552,10,October,2022
299,300,AMER-2022-142545,2022-10-29,Tim Morrison,Argentina,Buenos Aires,General Motors,Manufacturing,Strategic,Marketing Suite - Gold,1082.48,8,0.0,10.8248,10,October,2022
300,301,AMER-2022-142545,2022-10-29,Tim Morrison,Argentina,Buenos Aires,General Motors,Manufacturing,Strategic,Support,56.91,3,0.0,27.3168,10,October,2022
301,302,AMER-2022-142545,2022-10-29,Tim Morrison,Argentina,Buenos Aires,General Motors,Manufacturing,Strategic,SaaS Connector Pack,77.6,4,0.0,38.024,10,October,2022
302,303,AMER-2022-142545,2022-10-29,Tim Morrison,Argentina,Buenos Aires,General Motors,Manufacturing,Strategic,ContactMatcher,14.28,1,0.0,6.5688,10,October,2022
